pct_ephemeroptera,pct_diptera,pct_plecoptera,pct_trichoptera,pct_isopoda,pct_decapoda,pct_amphipoda,pct_megaloptera,pct_coleoptera,pct_trepaxonemata,pct_odonata,pct_gastropoda,pct_oligochaeta,pct_bivalvia,pct_hirudinea,pct_lepidoptera,pct_arhynchobdellida,pct_hemiptera,pct_collembola,pct_rhynchobdellida,pct_platyhelminthes,pct_mollusca,unique_id,category,icprb_bioregion_id
6.00858369098712,30.4721030042919,37.3390557939914,21.8884120171674,0,0.429184549356223,0,0,3.00429184549356,0,0.429184549356223,0,0.429184549356223,0,0,0,0,0,0,0,0,0,10147_1,deg,ca
0,62.6728110599078,0,5.06912442396313,0,0.460829493087558,0,0,7.37327188940092,10.1382488479263,0,0.460829493087558,5.99078341013825,7.83410138248848,0,0,0,0,0,0,0,0,1016_1,deg,lnp
0.578034682080925,72.8323699421965,0,5.20231213872832,0,0,2.89017341040462,0,13.2947976878613,1.15606936416185,0,0,4.04624277456647,0,0,0,0,0,0,0,0,0,1018_1,deg,unp
1.33928571428571,15.625,27.6785714285714,14.2857142857143,0,0.446428571428571,40.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10181_1,deg,ca
0,96.2162162162162,0,0,0,0,0,0,1.08108108108108,1.08108108108108,0.540540540540541,0,0,0,1.08108108108108,0,0,0,0,0,0,0,1019_1,deg,unp
0,77.4358974358975,0,0,0,0,0.512820512820513,0,6.66666666666667,2.56410256410256,0,0.512820512820513,2.05128205128205,7.69230769230769,2.56410256410256,0,0,0,0,0,0,0,1020_1,deg,unp
0,5.98290598290598,77.7777777777778,11.1111111111111,4.27350427350427,0,0,0,0,0,0,0,0.854700854700855,0,0,0,0,0,0,0,0,0,10206_1,deg,ca
0.904977375565611,73.3031674208145,0,7.69230769230769,0,0,0,0,4.97737556561086,9.04977375565611,0,0,3.61990950226244,0.452488687782806,0,0,0,0,0,0,0,0,1021_1,deg,unp
1.34529147982063,41.7040358744395,0,2.24215246636771,0,0,0,0,12.1076233183857,1.34529147982063,0,0,41.2556053811659,0,0,0,0,0,0,0,0,0,1022_1,deg,unp
1.31004366812227,34.061135371179,0,49.3449781659389,0,0,0,0,0.873362445414847,0.436681222707424,0,0,13.9737991266376,0,0,0,0,0,0,0,0,0,1023_1,deg,unp
0,85.3535353535354,0,5.55555555555556,0,0,0,0,0.505050505050505,0,0,0.505050505050505,8.08080808080808,0,0,0,0,0,0,0,0,0,1024_1,deg,unp
13.9917695473251,20.5761316872428,42.3868312757202,16.8724279835391,0,0,0,0.823045267489712,4.11522633744856,0,0,0,1.23456790123457,0,0,0,0,0,0,0,0,0,10248_1,ref,ca
7.76699029126214,62.1359223300971,0.970873786407767,3.39805825242718,0,0,0,0,13.1067961165049,0,0,0,12.621359223301,0,0,0,0,0,0,0,0,0,1025_1,ref,unp
0.440528634361234,10.5726872246696,75.7709251101322,11.4537444933921,0,0.440528634361234,0.440528634361234,0.881057268722467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10259_1,deg,ca
5.97014925373134,17.910447761194,9.70149253731343,54.4776119402985,0,0,0,0.746268656716418,3.73134328358209,0,1.49253731343284,0,5.97014925373134,0,0,0,0,0,0,0,0,0,10294_1,ref,ca
12.6315789473684,18.9473684210526,7.36842105263158,55.7894736842105,0,0,0,2.10526315789474,3.15789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,10353_1,deg,ca
0.909090909090909,10.9090909090909,9.09090909090909,60.9090909090909,0,0,0,0.909090909090909,14.5454545454545,0,0,0,1.81818181818182,0,0,0.909090909090909,0,0,0,0,0,0,10358_1,deg,ca
21.5189873417722,22.1518987341772,10.126582278481,43.0379746835443,0,0.632911392405063,0,1.89873417721519,0.632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,10359_1,deg,ca
0,77.6785714285714,9.82142857142857,5.35714285714286,0,0.892857142857143,0,3.57142857142857,0,0,2.67857142857143,0,0,0,0,0,0,0,0,0,0,0,10379_1,deg,ca
17.948717948718,21.1538461538462,28.2051282051282,31.4102564102564,0,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10380_1,ref,ca
24.9110320284698,12.0996441281139,17.7935943060498,35.2313167259786,0,0.355871886120996,0,8.18505338078292,0.355871886120996,0,0,0,1.06761565836299,0,0,0,0,0,0,0,0,0,10382_1,ref,ca
24.1007194244604,11.1510791366906,1.79856115107914,26.2589928057554,0,0,0,0.719424460431655,33.8129496402878,1.07913669064748,0,0.719424460431655,0.359712230215827,0,0,0,0,0,0,0,0,0,10447_1,ref,srv
37.8306878306878,12.5661375661376,1.32275132275132,31.2169312169312,0,0,0,0.925925925925926,11.2433862433862,0.132275132275132,0.132275132275132,4.36507936507936,0.264550264550265,0,0,0,0,0,0,0,0,0,10448_1,deg,srv
44.7941888619855,11.138014527845,1.21065375302663,36.0774818401937,0,0.242130750605327,0,3.6319612590799,2.42130750605327,0,0,0.484261501210654,0,0,0,0,0,0,0,0,0,0,10449_1,deg,srv
22.6277372262774,10.5839416058394,2.18978102189781,49.2700729927007,0,0,0,1.45985401459854,13.1386861313869,0,0,0.364963503649635,0,0,0,0,0.364963503649635,0,0,0,0,0,10466_1,deg,srv
3.68663594470046,2.76497695852535,0,5.99078341013825,0,0,77.8801843317972,0,9.21658986175115,0,0,0,0.460829493087558,0,0,0,0,0,0,0,0,0,1048_1,ref,nrv
43.3962264150943,31.6037735849057,0,4.24528301886792,0,0,3.30188679245283,0,16.0377358490566,0,0,0,0.943396226415094,0,0,0,0.471698113207547,0,0,0,0,0,10543_1,deg,sgv
18.4,51.2,0,6.4,10.4,0,0,0.8,8.8,0,0,0,4,0,0,0,0,0,0,0,0,0,10544_1,deg,sgv
1,72.5,0,10.5,3,0.5,7.5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10545_1,deg,sgv
13.5135135135135,22.5225225225225,12.6126126126126,45.945945945946,0,0.900900900900901,0,1.8018018018018,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,10546_1,ref,blue
2.83018867924528,17.9245283018868,15.0943396226415,57.5471698113208,0,0,0,0.471698113207547,3.30188679245283,0,0,0,2.83018867924528,0,0,0,0,0,0,0,0,0,10547_1,ref,blue
8.94308943089431,50.4065040650407,0,7.31707317073171,4.0650406504065,0,3.2520325203252,0,24.390243902439,0,0,0,0.813008130081301,0.813008130081301,0,0,0,0,0,0,0,0,10548_1,deg,sgv
11.4893617021277,25.1063829787234,0,26.3829787234043,0,0,4.25531914893617,0,31.9148936170213,0,0,0,0.851063829787234,0,0,0,0,0,0,0,0,0,10550_1,deg,sgv
0.458715596330275,66.9724770642202,0,16.5137614678899,0,0.458715596330275,10.0917431192661,0,5.04587155963303,0,0,0,0.458715596330275,0,0,0,0,0,0,0,0,0,10551_1,deg,sgv
7.45192307692308,6.97115384615385,0,15.625,1.20192307692308,0,0.961538461538461,0,66.5865384615385,0,0,1.20192307692308,0,0,0,0,0,0,0,0,0,0,10552_1,deg,sgv
28.3783783783784,26.1261261261261,0.450450450450451,35.1351351351351,0,0,0,0,9.90990990990991,0,0,0,0,0,0,0,0,0,0,0,0,0,10553_1,deg,sgv
0.925925925925926,41.6666666666667,0,42.5925925925926,0,0,9.72222222222222,0.462962962962963,1.38888888888889,0,0,0,2.31481481481482,0.925925925925926,0,0,0,0,0,0,0,0,10557_1,deg,sgv
2.28310502283105,66.6666666666667,0,19.634703196347,0,0.45662100456621,4.10958904109589,0,1.36986301369863,0,0,5.02283105022831,0,0.45662100456621,0,0,0,0,0,0,0,0,10559_1,deg,sgv
11.1675126903553,7.10659898477157,63.4517766497462,6.09137055837564,0,0,1.52284263959391,0.50761421319797,10.1522842639594,0,0,0,0,0,0,0,0,0,0,0,0,0,1056_1,deg,nrv
2.5974025974026,40.2597402597403,0,18.1818181818182,0,0,2.5974025974026,0,19.4805194805195,0,0,12.987012987013,0,2.5974025974026,0,0,0,1.2987012987013,0,0,0,0,10560_1,deg,sgv
2.3696682464455,18.0094786729858,0,1.4218009478673,66.824644549763,0,0,0,2.3696682464455,1.4218009478673,0,0,4.739336492891,1.8957345971564,0,0,0.947867298578199,0,0,0,0,0,10561_1,deg,sgv
5.98290598290598,6.41025641025641,0,0.854700854700855,83.3333333333333,0,3.41880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10562_1,deg,sgv
19.6078431372549,20.5882352941176,0,41.1764705882353,1.96078431372549,0,1.96078431372549,0.980392156862745,9.80392156862745,0,0,0,3.92156862745098,0,0,0,0,0,0,0,0,0,10563_1,deg,sgv
1.88679245283019,45.2830188679245,0,38.2075471698113,0,0,0,1.88679245283019,12.7358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,10564_1,deg,sgv
9.17874396135266,36.7149758454106,0,45.4106280193237,0,0,0,0,8.69565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,10565_1,deg,sgv
5,15.4545454545455,0.454545454545455,44.0909090909091,1.36363636363636,0.454545454545455,13.1818181818182,0,19.5454545454545,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0,0,1057_1,deg,nrv
34.0807174887892,53.8116591928251,0,5.38116591928251,0,0.448430493273543,0,0,6.2780269058296,0,0,0,0,0,0,0,0,0,0,0,0,0,10574_1,ref,srv
27.4336283185841,42.9203539823009,0,26.1061946902655,0,0,0,0,3.09734513274336,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,0,10576_1,deg,srv
12.3287671232877,3.65296803652968,0.45662100456621,49.3150684931507,0,0,19.1780821917808,0,15.0684931506849,0,0,0,0,0,0,0,0,0,0,0,0,0,1058_1,deg,nrv
19.5512820512821,13.4615384615385,46.1538461538462,16.025641025641,0,0,0,3.84615384615385,0.961538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,10645_1,deg,srv
21.0144927536232,13.4057971014493,0,44.2028985507246,0,0,0,0,16.6666666666667,0.36231884057971,0.36231884057971,2.89855072463768,0,0,0,1.08695652173913,0,0,0,0,0,0,10646_1,ref,srv
2.85714285714286,28.5714285714286,0,2.14285714285714,0,0,0,0,18.5714285714286,42.1428571428571,0.714285714285714,0.714285714285714,4.28571428571429,0,0,0,0,0,0,0,0,0,1066_1,deg,sgv
20.2380952380952,29.7619047619048,25.7936507936508,22.2222222222222,0,0,0,0.396825396825397,0.793650793650794,0,0.793650793650794,0,0,0,0,0,0,0,0,0,0,0,10661_1,deg,srv
13.5265700483092,8.21256038647343,67.6328502415459,5.79710144927536,0,0.483091787439614,0,0,2.89855072463768,0,0,0,1.44927536231884,0,0,0,0,0,0,0,0,0,10669_1,deg,srv
3.46534653465347,58.9108910891089,0,0,3.96039603960396,0,19.3069306930693,0,0.99009900990099,6.43564356435644,1.98019801980198,0,3.96039603960396,0.495049504950495,0.495049504950495,0,0,0,0,0,0,0,1067_1,deg,nrv
7.83132530120482,11.4457831325301,52.4096385542169,22.289156626506,0,0.602409638554217,2.40963855421687,1.20481927710843,1.20481927710843,0,0,0,0.602409638554217,0,0,0,0,0,0,0,0,0,10677_1,ref,srv
10.0961538461538,23.0769230769231,17.3076923076923,38.4615384615385,0,0.480769230769231,10.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10678_1,ref,srv
25.1256281407035,23.1155778894472,0,5.52763819095477,0,0,3.01507537688442,0,30.6532663316583,7.03517587939699,0,0,2.51256281407035,3.01507537688442,0,0,0,0,0,0,0,0,1068_1,ref,nrv
6.32411067193676,15.0197628458498,1.58102766798419,60.4743083003953,0,0,0,1.18577075098814,14.2292490118577,0.790513833992095,0,0.395256916996047,0,0,0,0,0,0,0,0,0,0,10687_1,deg,srv
0,91.4691943127962,0,1.8957345971564,0.4739336492891,0,0.4739336492891,0,3.3175355450237,0,0,0,2.3696682464455,0,0,0,0,0,0,0,0,0,1069_1,deg,nrv
0,64.1025641025641,1.70940170940171,16.2393162393162,0,0,0,2.56410256410256,11.1111111111111,0,4.27350427350427,0,0,0,0,0,0,0,0,0,0,0,10697_1,deg,srv
15.9420289855072,61.8357487922705,0.483091787439614,1.93236714975845,0.483091787439614,0,3.38164251207729,0,5.31400966183575,5.31400966183575,0,0,5.31400966183575,0,0,0,0,0,0,0,0,0,1070_1,deg,nrv
6.45161290322581,26.8817204301075,0,39.7849462365591,0,0,0,12.9032258064516,11.8279569892473,0,1.0752688172043,1.0752688172043,0,0,0,0,0,0,0,0,0,0,10706_1,deg,srv
21.551724137931,48.2758620689655,1.72413793103448,14.6551724137931,0,0,0,0,12.5,0,0,0.431034482758621,0.862068965517241,0,0,0,0,0,0,0,0,0,10707_1,deg,srv
36.9158878504673,32.2429906542056,0,1.4018691588785,0,0,18.2242990654206,0,2.80373831775701,7.47663551401869,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,1071_1,deg,nrv
36.8663594470046,31.7972350230415,0,5.52995391705069,0,0,5.06912442396313,0,6.45161290322581,2.30414746543779,0,0,11.9815668202765,0,0,0,0,0,0,0,0,0,1072_1,deg,nrv
0.952380952380952,26.1904761904762,62.3809523809524,9.04761904761905,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1074_1,deg,ca
9.00473933649289,39.8104265402844,37.914691943128,8.53080568720379,0,0.4739336492891,0,0,3.3175355450237,0,0,0,0.947867298578199,0,0,0,0,0,0,0,0,0,1075_1,ref,ca
19.2943770672547,18.1918412348401,28.9966923925028,32.5248070562293,0,0,0.110253583241455,0,0.661521499448732,0,0,0.110253583241455,0.110253583241455,0,0,0,0,0,0,0,0,0,10806_1,deg,srv
12.0617110799439,2.52454417952314,67.3211781206171,15.9887798036466,0.140252454417952,0,0,0.140252454417952,1.26227208976157,0.140252454417952,0,0,0.420757363253857,0,0,0,0,0,0,0,0,0,10807_1,deg,srv
6.07476635514019,89.7196261682243,0.934579439252336,0.934579439252336,0,0,0,0,0,0,0,0,2.33644859813084,0,0,0,0,0,0,0,0,0,10818_1,deg,srv
8.21917808219178,42.0091324200913,1.36986301369863,40.6392694063927,0,1.82648401826484,1.82648401826484,1.36986301369863,1.36986301369863,0,0,0.45662100456621,0.91324200913242,0,0,0,0,0,0,0,0,0,10819_1,deg,srv
9.2741935483871,13.508064516129,61.2903225806452,14.9193548387097,0,0,0.201612903225806,0.403225806451613,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,10845_1,deg,srv
0.815217391304348,2.44565217391304,2.17391304347826,0,0.271739130434783,0,92.6630434782609,0.543478260869565,0.543478260869565,0,0,0.271739130434783,0.271739130434783,0,0,0,0,0,0,0,0,0,10871_1,deg,srv
26.8518518518519,18.5185185185185,12.5,38.4259259259259,0,0.462962962962963,0,0,0,0,0,0,3.24074074074074,0,0,0,0,0,0,0,0,0,10877_1,ref,srv
15.0855365474339,10.7309486780715,55.054432348367,16.0186625194401,0,0,0,0.777604976671851,1.08864696734059,0.15552099533437,0,0,0.933125972006221,0,0,0.15552099533437,0,0,0,0,0,0,10879_1,ref,srv
20.9302325581395,10.4651162790698,29.0697674418605,33.7209302325581,0,0,0,4.65116279069768,0,0,0,0,1.16279069767442,0,0,0,0,0,0,0,0,0,10880_1,deg,srv
60.2739726027397,8.21917808219178,1.36986301369863,8.21917808219178,0,0,9.1324200913242,0,10.958904109589,0.45662100456621,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,1093_1,deg,nrv
0.401606425702811,52.6104417670683,2.00803212851406,16.4658634538153,0,0,0,0,7.63052208835341,0,0,20.4819277108434,0.401606425702811,0,0,0,0,0,0,0,0,0,10931_1,deg,srv
10.6598984771574,55.8375634517767,16.243654822335,10.1522842639594,0,0,0.50761421319797,0,1.52284263959391,0,0,0.50761421319797,2.53807106598985,2.03045685279188,0,0,0,0,0,0,0,0,10943_1,deg,ca
24.6861924686193,6.27615062761506,35.1464435146444,5.43933054393306,0,1.25523012552301,19.6652719665272,0.418410041841004,0.418410041841004,0,1.25523012552301,0,5.43933054393306,0,0,0,0,0,0,0,0,0,10944_1,ref,ca
53.2994923857868,21.3197969543147,2.53807106598985,12.1827411167513,0,0.50761421319797,0,0,10.1522842639594,0,0,0,0,0,0,0,0,0,0,0,0,0,1095_1,ref,nrv
7.69230769230769,31.7307692307692,0.961538461538461,56.25,0,0,0,0,1.44230769230769,0,0,1.44230769230769,0.480769230769231,0,0,0,0,0,0,0,0,0,10958_1,ref,srv
55.5555555555556,14.8148148148148,1.38888888888889,14.3518518518519,0,0,0,0.925925925925926,12.5,0,0,0,0.462962962962963,0,0,0,0,0,0,0,0,0,1096_1,ref,nrv
30.3482587064677,21.3930348258707,32.8358208955224,7.46268656716418,0,0,0,0,7.46268656716418,0,0.497512437810945,0,0,0,0,0,0,0,0,0,0,0,1097_1,ref,ca
4.54545454545455,39.0909090909091,33.6363636363636,20,0.909090909090909,0,0.909090909090909,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10978_1,deg,srv
3.41463414634146,20.9756097560976,58.5365853658537,10.2439024390244,0,0.487804878048781,2.92682926829268,0.487804878048781,1.46341463414634,0,0,0,1.46341463414634,0,0,0,0,0,0,0,0,0,10979_1,deg,srv
22.8571428571429,14.2857142857143,22.8571428571429,33.3333333333333,0.952380952380952,0.952380952380952,0,0.952380952380952,3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,10981_1,ref,srv
0.829875518672199,7.46887966804979,0.829875518672199,33.195020746888,0,0,55.1867219917013,0.4149377593361,1.6597510373444,0,0,0,0.4149377593361,0,0,0,0,0,0,0,0,0,10982_1,ref,srv
1.82648401826484,5.02283105022831,0.45662100456621,6.39269406392694,0,0,83.5616438356164,0.45662100456621,1.82648401826484,0,0.45662100456621,0,0,0,0,0,0,0,0,0,0,0,10983_1,deg,srv
20.2898550724638,15.4589371980676,41.0628019323672,16.4251207729469,0,0,0,0.483091787439614,5.79710144927536,0,0,0,0.483091787439614,0,0,0,0,0,0,0,0,0,10989_1,ref,srv
16,26.4,13.6,40,0,0.8,0,0,0.8,0,0,0,2.4,0,0,0,0,0,0,0,0,0,10990_1,ref,srv
13.0434782608696,17.3913043478261,38.6473429951691,30.4347826086957,0,0,0,0,0,0,0,0.483091787439614,0,0,0,0,0,0,0,0,0,0,10991_1,ref,srv
0.840336134453782,6.72268907563025,0,0,83.1932773109244,0,3.36134453781513,0,0.840336134453782,0,0,0,5.04201680672269,0,0,0,0,0,0,0,0,0,10994_1,ref,srv
14.7368421052632,22.1052631578947,25.2631578947368,32.6315789473684,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,0,10995_1,ref,srv
36.8421052631579,46.3157894736842,0,6.31578947368421,0,0,0,0,10.5263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,11002_1,deg,srv
18.0555555555556,5.55555555555556,47.2222222222222,26.3888888888889,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,11003_1,deg,srv
4.1025641025641,65.1282051282051,0,26.1538461538462,0,0,0,0,3.58974358974359,1.02564102564103,0,0,0,0,0,0,0,0,0,0,0,0,11005_1,deg,srv
27.6923076923077,31.5384615384615,0,17.6923076923077,0,0,0,2.30769230769231,20.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,11006_1,deg,srv
7.14285714285714,74.2857142857143,0,12.8571428571429,0,0.476190476190476,0,0,4.76190476190476,0,0.476190476190476,0,0,0,0,0,0,0,0,0,0,0,11007_1,deg,srv
20,9.33333333333333,0,59.5555555555556,0,0,0,5.77777777777778,4.88888888888889,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,11008_1,deg,srv
18.5714285714286,23.3333333333333,25.2380952380952,18.0952380952381,0,0,0,0,13.3333333333333,0.476190476190476,0.476190476190476,0,0,0.476190476190476,0,0,0,0,0,0,0,0,11011_1,deg,srv
8.84955752212389,20.353982300885,37.1681415929204,13.2743362831858,0,0,0,0,19.4690265486726,0,0.88495575221239,0,0,0,0,0,0,0,0,0,0,0,11012_1,deg,srv
36.7231638418079,17.5141242937853,3.38983050847458,28.2485875706215,0,0,0,0.564971751412429,13.5593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,11013_1,deg,srv
18.0451127819549,26.3157894736842,30.0751879699248,15.7894736842105,0,0,0,3.7593984962406,5.26315789473684,0,0,0,0.75187969924812,0,0,0,0,0,0,0,0,0,11014_1,deg,srv
35.3191489361702,8.08510638297872,4.68085106382979,25.531914893617,0,0,0,0,23.8297872340426,0.425531914893617,0.851063829787234,0.425531914893617,0.851063829787234,0,0,0,0,0,0,0,0,0,11021_1,ref,srv
21.0970464135021,27.0042194092827,4.64135021097046,18.5654008438819,0,0,0,0,28.6919831223629,0,0,0,0,0,0,0,0,0,0,0,0,0,11022_1,ref,srv
58.1395348837209,9.76744186046512,1.86046511627907,8.37209302325582,0,0,0,0,17.2093023255814,0.465116279069768,0,3.72093023255814,0.465116279069768,0,0,0,0,0,0,0,0,0,11023_1,ref,srv
37.6811594202899,7.2463768115942,1.44927536231884,12.56038647343,0,0,0,0.483091787439614,2.89855072463768,0,0.483091787439614,37.1980676328502,0,0,0,0,0,0,0,0,0,0,11025_1,ref,srv
35.6807511737089,24.8826291079812,1.40845070422535,20.1877934272301,0,0,0,0,11.2676056338028,0,0.938967136150235,5.63380281690141,0,0,0,0,0,0,0,0,0,0,11026_1,ref,srv
34.9019607843137,23.5294117647059,0,5.88235294117647,0,0,0,0,18.4313725490196,0,0.784313725490196,14.9019607843137,0.784313725490196,0,0,0.784313725490196,0,0,0,0,0,0,11031_1,deg,srv
35.361216730038,11.787072243346,0.760456273764259,14.828897338403,0,0,0,5.70342205323194,24.7148288973384,0,1.14068441064639,5.70342205323194,0,0,0,0,0,0,0,0,0,0,11034_1,deg,srv
6.60377358490566,19.3396226415094,0,30.188679245283,0,0,0.471698113207547,1.88679245283019,33.0188679245283,1.88679245283019,0,6.60377358490566,0,0,0,0,0,0,0,0,0,0,11036_1,deg,srv
2.35849056603774,69.3396226415094,5.66037735849057,18.8679245283019,0,0,0,0,2.35849056603774,0,0,0,1.41509433962264,0,0,0,0,0,0,0,0,0,11037_1,deg,srv
4.18604651162791,27.906976744186,39.0697674418605,7.90697674418605,0,0,14.4186046511628,5.58139534883721,0.465116279069768,0,0.465116279069768,0,0,0,0,0,0,0,0,0,0,0,11039_1,deg,srv
44.6700507614213,36.5482233502538,5.58375634517767,8.62944162436548,0,0.50761421319797,0,0,0,1.01522842639594,0,0,3.04568527918782,0,0,0,0,0,0,0,0,0,11044_1,ref,srv
43.4782608695652,11.1111111111111,27.0531400966184,14.4927536231884,0,0.483091787439614,0,0,0,2.41545893719807,0,0,0.966183574879227,0,0,0,0,0,0,0,0,0,11046_2,ref,srv
9.17721518987342,3.16455696202532,0.949367088607595,2.53164556962025,0,0.316455696202532,76.8987341772152,0.316455696202532,6.64556962025316,0,0,0,0,0,0,0,0,0,0,0,0,0,11047_1,deg,srv
13.5371179039301,9.1703056768559,1.74672489082969,0.436681222707424,0,0,70.3056768558952,0,2.62008733624454,0,0,0,2.18340611353712,0,0,0,0,0,0,0,0,0,11048_1,deg,srv
14.027149321267,13.5746606334842,47.9638009049774,5.88235294117647,0,0,0.452488687782806,0,0,0,0,0.904977375565611,17.1945701357466,0,0,0,0,0,0,0,0,0,11049_1,deg,srv
30.3370786516854,37.0786516853933,5.0561797752809,24.7191011235955,0,0,0,1.68539325842697,0.561797752808989,0,0,0,0.561797752808989,0,0,0,0,0,0,0,0,0,11058_1,ref,srv
16.0194174757282,36.4077669902913,11.1650485436893,17.4757281553398,0,0,0,0,15.5339805825243,0,0.485436893203884,0.485436893203884,2.42718446601942,0,0,0,0,0,0,0,0,0,1106_1,ref,nrv
70.6293706293706,15.3846153846154,0.699300699300699,9.09090909090909,0,0,0,0,1.3986013986014,0,0,0,2.7972027972028,0,0,0,0,0,0,0,0,0,11061_1,ref,srv
43.8775510204082,23.469387755102,3.06122448979592,16.3265306122449,0,0,0,1.02040816326531,0,0,0,0,12.2448979591837,0,0,0,0,0,0,0,0,0,11065_1,ref,srv
26.5957446808511,37.2340425531915,17.0212765957447,13.8297872340426,0,0,0,0,4.25531914893617,0,1.06382978723404,0,0,0,0,0,0,0,0,0,0,0,11067_1,deg,srv
57.2815533980583,12.621359223301,16.504854368932,12.621359223301,0,0,0,0,0.970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,11070_1,ref,srv
5.92592592592593,54.8148148148148,8.14814814814815,14.0740740740741,0,0.740740740740741,0,0.740740740740741,14.0740740740741,0,0.740740740740741,0,0.740740740740741,0,0,0,0,0,0,0,0,0,11071_1,deg,srv
6.2200956937799,55.9808612440192,0.478468899521531,33.4928229665072,0,0.478468899521531,0,0,2.87081339712919,0,0.478468899521531,0,0,0,0,0,0,0,0,0,0,0,11072_1,deg,srv
34.6534653465347,31.6831683168317,4.95049504950495,22.7722772277228,0,0,0,1.48514851485149,1.48514851485149,0.495049504950495,1.48514851485149,0.495049504950495,0.495049504950495,0,0,0,0,0,0,0,0,0,11076_1,deg,srv
